REGION_ID,REGION_NAME,CITY_ID,CITY_NAME,CLUSTER_ID,CLUSTER_NAME,RECORD_DATE,FACILITY_SERIAL,FACILITY_NAME_EN,FACILITY_NAME_AR,FACILITY_NAME_ABBR,SOURCE_SECTION_NO,SECTION_CODE,SOURCE_SECTION_NAME_EN,SOURCE_SECTION_NAME_AR,MAPPED_SECTION_NO,MAPPED_SECTION_NAME_CODE,MAPPED_SECTION_NAME_EN,MAPPED_SECTION_NAME_AR,MAPPED_SECTION_GENDER_CODE,MAPPED_SECTION_GENDER_EN,MAPPED_SECTION_GENDER_AR,MAPPED_SECTION_CATEGORY_CODE,MAPPED_SECTION_CATEGORY_EN,MAPPED_SECTION_CATEGORY_AR,MAPPED_SECTION_CARE_TYPE_CODE,MAPPED_SECTION_CARE_TYPE_EN,MAPPED_SECTION_CARE_TYPE_AR,MAPPED_SECTION_AGE_CODE,MAPPED_SECTION_AGE_EN,MAPPED_SECTION_AGE_AR,ROOM_NO,ROOM_CODE,SOURCE_ISOLATION_TYPE_CODE,SOURCE_ISOLATION_TYPE_EN,SOURCE_ISOLATION_TYPE_AR,MAPPED_ISOLATION_TYPE_CODE,MAPPED_ISOLATION_TYPE_EN,MAPPED_ISOLATION_TYPE_AR,BED_NO,BED_CODE,SOURCE_BED_STATUS,SOURCE_BED_STATUS_EN,SOURCE_BED_STATUS_AR,MAPPED_BED_STATUS,MAPPED_BED_STATUS_EN,MAPPED_BED_STATUS_AR,SECTOR_ID,SECTOR_NAME
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,73,R 301,,,,,,,6||1,301-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,91,R 318,,,,,,,6||32,318 A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,91,R 318,,,,,,,6||33,318-B,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,92,R 319,,,,,,,6||35,319-B,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,93,R 320,,,,,,,6||36,320-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,93,R 320,,,,,,,6||37,320-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,94,R 321,,,,,,,6||38,321-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,94,R 321,,,,,,,6||39,321-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,95,R 322,50,Negative,Negative,50,Negative,Negative,6||40,322,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,96,R 323,,,,,,,6||41,323,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,97,R 324,,,,,,,6||42,324-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,97,R 324,,,,,,,6||43,324-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,98,R 325,,,,,,,6||44,325,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,99,R 326,,,,,,,6||45,326,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,100,R 327,,,,,,,6||46,327-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,62,R 249,,,,,,,10||33,249-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,62,R 249,,,,,,,10||34,249-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,63,R 250,,,,,,,10||35,250-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,63,R 250,,,,,,,10||36,250-B,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,64,R 251,,,,,,,10||37,HDU - 251A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,64,R 251,,,,,,,10||38,HDU - 251B,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,65,R 252,,,,,,,10||39,HDU - 252A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,65,R 252,,,,,,,10||40,HDU - 252B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,66,R 253,50,Negative,Negative,50,Negative,Negative,10||41,253,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,67,R 254,,,,,,,10||42,254,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,68,R 255,,,,,,,10||43,255-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,68,R 255,,,,,,,10||44,255-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,69,R 256,,,,,,,10||45,256-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,69,R 256,,,,,,,10||46,256-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,70,R 257,,,,,,,10||48,257-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,71,R 258,,,,,,,10||49,258-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,526,LB85,,,,,,,64||170,LB M 85,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,527,LB86,,,,,,,64||172,LB M 86,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,528,LB87,,,,,,,64||174,LB M 87,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,529,LB88,,,,,,,64||176,LB M 88,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,530,LB89,,,,,,,64||178,LB M 89,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,531,LB90,,,,,,,64||180,LB M 90,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,532,LB91,,,,,,,64||182,LB M 91,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,533,LB92,,,,,,,64||184,LB M 92,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,534,LB93,,,,,,,64||186,LB M 93,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,540,LB94,,,,,,,64||190,LB M 94,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,541,LB95,,,,,,,64||192,LB M 95,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,542,LB96,,,,,,,64||194,LB M 96,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,543,LB97,,,,,,,64||196,LB M 97,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,64,LB,Licensed beds,Licensed beds,46,38,Medical,Medical,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,544,LB98,,,,,,,64||198,LB M 98,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,100,R 327,,,,,,,6||47,327-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,432,R 355,,,,,,,6||48,355-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,432,R 355,,,,,,,6||50,355-B,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,7,813,Neuroscience Ward,Neuroscience Ward,45,88,Neuroscience,Neuroscience,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,102,R 328,,,,,,,7||1,328-A,1,Empty,Empty,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,7,813,Neuroscience Ward,Neuroscience Ward,45,88,Neuroscience,Neuroscience,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,102,R 328,,,,,,,7||2,328-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,7,813,Neuroscience Ward,Neuroscience Ward,45,88,Neuroscience,Neuroscience,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,103,R 329,,,,,,,7||3,329-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,50,R 237,,,,,,,10||11,237-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,50,R 237,,,,,,,10||12,237-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,51,R 238,,,,,,,10||13,238-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,51,R 238,,,,,,,10||14,238-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,52,R 239,,,,,,,10||15,239-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,10,338,Specialized Surgical ward (1),Specialized Surgical ward (1),47,63,Surgical,Surgical,30,All,All,32,Surgical,Surgical,37,Normal,Normal,35,All,All,52,R 239,,,,,,,10||16,239-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,2,501,Cardiac Ward,Cardiac Ward,4,71,Cardiology,Cardiology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,169,R 441,,,,,,,2||17,441-A,3,Unavailable,Unavailable,49,Closed,Closed,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,80,R 307,,,,,,,6||11,307-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,80,R 307,,,,,,,6||12,307-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,81,R 308,,,,,,,6||13,308-A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,81,R 308,,,,,,,6||14,308-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,82,R 309,,,,,,,6||15,309 A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,82,R 309,,,,,,,6||16,309-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,83,R 310,,,,,,,6||17,310 A,1,Empty,Empty,44,Vacant,Vacant,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,83,R 310,,,,,,,6||18,310-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,84,R 311,,,,,,,6||19,311 A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,84,R 311,,,,,,,6||20,311-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,85,R 312,,,,,,,6||21,312 A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,85,R 312,,,,,,,6||22,312-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,86,R 313,,,,,,,6||23,313 A,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,86,R 313,,,,,,,6||24,313-B,2,Occupied,Occupied,45,Occupied,Occupied,2,Western Sector
2,Makkah,2,Makkah,2,Makkah Health Cluster,10/15/2024 11:27:33,4,KAMC,KAMC,KAMC,6,225,Medical Oncology 1,Medical Oncology 1,40,79,Oncology,Oncology,30,All,All,31,Medical,Medical,37,Normal,Normal,35,All,All,87,R 314,,,,,,,6||25,314,1,Empty,Empty,44,Vacant,Vacant,2,Western Sector
